filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible,instruction_count_source
250_b25_rare_exception_1_in_1024__c30_gather_scatter_indirect_table,250_b25_rare_exception_1_in_1024__c30_gather_scatter_indirect_table.c,rare_exception_1_in_1024,gather_scatter_indirect_table,medium_L2,mixed/other,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2930,2997070,18443556854981142118,PASS,1,0.009743117,0.009743117,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
251_b26_warmup_then_steady__c21_pyramid_multiresolution_stride,251_b26_warmup_then_steady__c21_pyramid_multiresolution_stride.c,warmup_then_steady,pyramid_multiresolution_stride,medium_L2,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2925000,75000,6191210350879596,PASS,1,0.006784049,0.006784049,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
252_b26_warmup_then_steady__c22_tensor_3d_slice_poor_locality,252_b26_warmup_then_steady__c22_tensor_3d_slice_poor_locality.c,warmup_then_steady,tensor_3d_slice_poor_locality,large_L3,static/trivial,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4875000,125000,10332309731435368,PASS,1,0.015067076,0.015067076,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
253_b26_warmup_then_steady__c23_struct_of_array_field_burst,253_b26_warmup_then_steady__c23_struct_of_array_field_burst.c,warmup_then_steady,struct_of_array_field_burst,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,7800000,200000,16535580832441325,PASS,1,0.045947408,0.045947408,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
254_b26_warmup_then_steady__c24_banked_interleaved_access,254_b26_warmup_then_steady__c24_banked_interleaved_access.c,warmup_then_steady,banked_interleaved_access,small_L1,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,975000,25000,2056276539866588,PASS,1,0.002471414,0.002471414,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
255_b26_warmup_then_steady__c25_lru_recency_weighted_reuse,255_b26_warmup_then_steady__c25_lru_recency_weighted_reuse.c,warmup_then_steady,lru_recency_weighted_reuse,medium_L2,static/trivial,temporal reuse (capacity-sensitive),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2925000,75000,6131401132292209,PASS,1,0.031649766,0.031649766,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
256_b26_warmup_then_steady__c26_geometric_stride_growth,256_b26_warmup_then_steady__c26_geometric_stride_growth.c,warmup_then_steady,geometric_stride_growth,large_L3,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4875000,125000,10336791797188229,PASS,1,0.020858561,0.020858561,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
257_b26_warmup_then_steady__c27_reduction_broadcast_pattern,257_b26_warmup_then_steady__c27_reduction_broadcast_pattern.c,warmup_then_steady,reduction_broadcast_pattern,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,7800000,200000,16942159007670736,PASS,1,0.024335075,0.024335075,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
258_b26_warmup_then_steady__c28_morton_zorder_traversal,258_b26_warmup_then_steady__c28_morton_zorder_traversal.c,warmup_then_steady,morton_zorder_traversal,small_L1,static/trivial,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,975000,25000,2055680073273800,PASS,1,0.006083977,0.006083977,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
259_b26_warmup_then_steady__c29_ping_pong_cache_thrash,259_b26_warmup_then_steady__c29_ping_pong_cache_thrash.c,warmup_then_steady,ping_pong_cache_thrash,medium_L2,static/trivial,conflict/associativity,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2925000,75000,6177830053987732,PASS,1,0.011153739,0.011153739,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
260_b26_warmup_then_steady__c30_gather_scatter_indirect_table,260_b26_warmup_then_steady__c30_gather_scatter_indirect_table.c,warmup_then_steady,gather_scatter_indirect_table,large_L3,static/trivial,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4875000,125000,10421317865092204,PASS,1,0.01605538,0.01605538,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
261_b27_meta_correlated_nested__c21_pyramid_multiresolution_stride,261_b27_meta_correlated_nested__c21_pyramid_multiresolution_stride.c,meta_correlated_nested,pyramid_multiresolution_stride,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,3203125,1796875,4950092522802160,PASS,1,0.021473289,0.021473289,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
262_b27_meta_correlated_nested__c22_tensor_3d_slice_poor_locality,262_b27_meta_correlated_nested__c22_tensor_3d_slice_poor_locality.c,meta_correlated_nested,tensor_3d_slice_poor_locality,xlarge_DRAM,history-correlated,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,5125000,2875000,7914999209753125,PASS,1,0.050585325,0.050585325,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
263_b27_meta_correlated_nested__c23_struct_of_array_field_burst,263_b27_meta_correlated_nested__c23_struct_of_array_field_burst.c,meta_correlated_nested,struct_of_array_field_burst,small_L1,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,640625,359375,1021098529064695,PASS,1,0.008085692,0.008085692,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
264_b27_meta_correlated_nested__c24_banked_interleaved_access,264_b27_meta_correlated_nested__c24_banked_interleaved_access.c,meta_correlated_nested,banked_interleaved_access,medium_L2,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1921875,1078125,2961680032610158,PASS,1,0.012737884,0.012737884,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
265_b27_meta_correlated_nested__c25_lru_recency_weighted_reuse,265_b27_meta_correlated_nested__c25_lru_recency_weighted_reuse.c,meta_correlated_nested,lru_recency_weighted_reuse,large_L3,history-correlated,temporal reuse (capacity-sensitive),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,3203125,1796875,4940168901366797,PASS,1,0.064613912,0.064613912,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
266_b27_meta_correlated_nested__c26_geometric_stride_growth,266_b27_meta_correlated_nested__c26_geometric_stride_growth.c,meta_correlated_nested,geometric_stride_growth,xlarge_DRAM,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,5125000,2875000,7913896740151728,PASS,1,0.064178591,0.064178591,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
267_b27_meta_correlated_nested__c27_reduction_broadcast_pattern,267_b27_meta_correlated_nested__c27_reduction_broadcast_pattern.c,meta_correlated_nested,reduction_broadcast_pattern,small_L1,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,640625,359375,953386041366739,PASS,1,0.004912136,0.004912136,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
268_b27_meta_correlated_nested__c28_morton_zorder_traversal,268_b27_meta_correlated_nested__c28_morton_zorder_traversal.c,meta_correlated_nested,morton_zorder_traversal,medium_L2,history-correlated,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1921875,1078125,2962641767623477,PASS,1,0.024077413,0.024077413,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
269_b27_meta_correlated_nested__c29_ping_pong_cache_thrash,269_b27_meta_correlated_nested__c29_ping_pong_cache_thrash.c,meta_correlated_nested,ping_pong_cache_thrash,large_L3,history-correlated,conflict/associativity,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,3203125,1796875,4944680984511620,PASS,1,0.02757187,0.02757187,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
270_b27_meta_correlated_nested__c30_gather_scatter_indirect_table,270_b27_meta_correlated_nested__c30_gather_scatter_indirect_table.c,meta_correlated_nested,gather_scatter_indirect_table,xlarge_DRAM,history-correlated,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,5125000,2875000,7843308645560070,PASS,1,0.037895999,0.037895999,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
271_b28_data_driven_stack_machine__c21_pyramid_multiresolution_stride,271_b28_data_driven_stack_machine__c21_pyramid_multiresolution_stride.c,data_driven_stack_machine,pyramid_multiresolution_stride,xlarge_DRAM,control-flow/call-return,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4491427,3508573,5874685269419964,PASS,1,0.031998273,0.031998273,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
272_b28_data_driven_stack_machine__c22_tensor_3d_slice_poor_locality,272_b28_data_driven_stack_machine__c22_tensor_3d_slice_poor_locality.c,data_driven_stack_machine,tensor_3d_slice_poor_locality,small_L1,control-flow/call-return,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,592909,407091,839534721960642,PASS,1,0.004149538,0.004149538,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
273_b28_data_driven_stack_machine__c23_struct_of_array_field_burst,273_b28_data_driven_stack_machine__c23_struct_of_array_field_burst.c,data_driven_stack_machine,struct_of_array_field_burst,medium_L2,control-flow/call-return,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1500031,1499969,1604273255358155,PASS,1,0.016277595,0.016277595,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
274_b28_data_driven_stack_machine__c24_banked_interleaved_access,274_b28_data_driven_stack_machine__c24_banked_interleaved_access.c,data_driven_stack_machine,banked_interleaved_access,large_L3,control-flow/call-return,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2500031,2499969,2683226571265689,PASS,1,0.020581751,0.020581751,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
275_b28_data_driven_stack_machine__c25_lru_recency_weighted_reuse,275_b28_data_driven_stack_machine__c25_lru_recency_weighted_reuse.c,data_driven_stack_machine,lru_recency_weighted_reuse,xlarge_DRAM,control-flow/call-return,temporal reuse (capacity-sensitive),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4000032,3999968,4295019412935653,PASS,1,0.224813896,0.224813896,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
276_b28_data_driven_stack_machine__c26_geometric_stride_growth,276_b28_data_driven_stack_machine__c26_geometric_stride_growth.c,data_driven_stack_machine,geometric_stride_growth,small_L1,control-flow/call-return,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,500031,499969,532343305505592,PASS,1,0.004519852,0.004519852,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
277_b28_data_driven_stack_machine__c27_reduction_broadcast_pattern,277_b28_data_driven_stack_machine__c27_reduction_broadcast_pattern.c,data_driven_stack_machine,reduction_broadcast_pattern,medium_L2,control-flow/call-return,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1500032,1499968,1568029760006051,PASS,1,0.014115977,0.014115977,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
278_b28_data_driven_stack_machine__c28_morton_zorder_traversal,278_b28_data_driven_stack_machine__c28_morton_zorder_traversal.c,data_driven_stack_machine,morton_zorder_traversal,large_L3,control-flow/call-return,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2500031,2499969,2683670756154331,PASS,1,0.035272151,0.035272151,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
279_b28_data_driven_stack_machine__c29_ping_pong_cache_thrash,279_b28_data_driven_stack_machine__c29_ping_pong_cache_thrash.c,data_driven_stack_machine,ping_pong_cache_thrash,xlarge_DRAM,control-flow/call-return,conflict/associativity,qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4000031,3999969,4298220188067441,PASS,1,0.03350907,0.03350907,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
280_b28_data_driven_stack_machine__c30_gather_scatter_indirect_table,280_b28_data_driven_stack_machine__c30_gather_scatter_indirect_table.c,data_driven_stack_machine,gather_scatter_indirect_table,small_L1,control-flow/call-return,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,500031,499969,529738519843925,PASS,1,0.003519764,0.003519764,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
281_b29_bursty_streak_pattern__c21_pyramid_multiresolution_stride,281_b29_bursty_streak_pattern__c21_pyramid_multiresolution_stride.c,bursty_streak_pattern,pyramid_multiresolution_stride,small_L1,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,860344,139656,1664712805403872,PASS,1,0.004134723,0.004134723,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
282_b29_bursty_streak_pattern__c22_tensor_3d_slice_poor_locality,282_b29_bursty_streak_pattern__c22_tensor_3d_slice_poor_locality.c,bursty_streak_pattern,tensor_3d_slice_poor_locality,medium_L2,static/trivial,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2584912,415088,5087514079409678,PASS,1,0.014967363,0.014967363,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
283_b29_bursty_streak_pattern__c23_struct_of_array_field_burst,283_b29_bursty_streak_pattern__c23_struct_of_array_field_burst.c,bursty_streak_pattern,struct_of_array_field_burst,large_L3,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4309480,690520,8515235574051536,PASS,1,0.039459832,0.039459832,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
284_b29_bursty_streak_pattern__c24_banked_interleaved_access,284_b29_bursty_streak_pattern__c24_banked_interleaved_access.c,bursty_streak_pattern,banked_interleaved_access,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,6898008,1101992,13624672947457378,PASS,1,0.034919424,0.034919424,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
285_b29_bursty_streak_pattern__c25_lru_recency_weighted_reuse,285_b29_bursty_streak_pattern__c25_lru_recency_weighted_reuse.c,bursty_streak_pattern,lru_recency_weighted_reuse,small_L1,static/trivial,temporal reuse (capacity-sensitive),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,860344,139656,1652398571788378,PASS,1,0.011801284,0.011801284,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
286_b29_bursty_streak_pattern__c26_geometric_stride_growth,286_b29_bursty_streak_pattern__c26_geometric_stride_growth.c,bursty_streak_pattern,geometric_stride_growth,medium_L2,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2584912,415088,5083994125711339,PASS,1,0.015146724,0.015146724,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
287_b29_bursty_streak_pattern__c27_reduction_broadcast_pattern,287_b29_bursty_streak_pattern__c27_reduction_broadcast_pattern.c,bursty_streak_pattern,reduction_broadcast_pattern,large_L3,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4309480,690520,8713512996935663,PASS,1,0.023598655,0.023598655,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
288_b29_bursty_streak_pattern__c28_morton_zorder_traversal,288_b29_bursty_streak_pattern__c28_morton_zorder_traversal.c,bursty_streak_pattern,morton_zorder_traversal,xlarge_DRAM,static/trivial,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,6898008,1101992,13621517669490165,PASS,1,0.064496677,0.064496677,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
289_b29_bursty_streak_pattern__c29_ping_pong_cache_thrash,289_b29_bursty_streak_pattern__c29_ping_pong_cache_thrash.c,bursty_streak_pattern,ping_pong_cache_thrash,small_L1,static/trivial,conflict/associativity,qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,860344,139656,1688594964741813,PASS,1,0.005316468,0.005316468,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
290_b29_bursty_streak_pattern__c30_gather_scatter_indirect_table,290_b29_bursty_streak_pattern__c30_gather_scatter_indirect_table.c,bursty_streak_pattern,gather_scatter_indirect_table,medium_L2,static/trivial,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2584912,415088,5056441566405807,PASS,1,0.011852996,0.011852996,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
291_b30_periodic_interrupt_override__c21_pyramid_multiresolution_stride,291_b30_periodic_interrupt_override__c21_pyramid_multiresolution_stride.c,periodic_interrupt_override,pyramid_multiresolution_stride,medium_L2,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1523288,1476712,1681324738413823,PASS,1,0.023726511,0.023726511,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
292_b30_periodic_interrupt_override__c22_tensor_3d_slice_poor_locality,292_b30_periodic_interrupt_override__c22_tensor_3d_slice_poor_locality.c,periodic_interrupt_override,tensor_3d_slice_poor_locality,large_L3,static/trivial,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2538892,2461108,2806116224017483,PASS,1,0.040921809,0.040921809,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
293_b30_periodic_interrupt_override__c23_struct_of_array_field_burst,293_b30_periodic_interrupt_override__c23_struct_of_array_field_burst.c,periodic_interrupt_override,struct_of_array_field_burst,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4062514,3937486,4499432485486058,PASS,1,0.076810102,0.076810102,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
294_b30_periodic_interrupt_override__c24_banked_interleaved_access,294_b30_periodic_interrupt_override__c24_banked_interleaved_access.c,periodic_interrupt_override,banked_interleaved_access,small_L1,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,507831,492169,561691344491189,PASS,1,0.00750947,0.00750947,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
295_b30_periodic_interrupt_override__c25_lru_recency_weighted_reuse,295_b30_periodic_interrupt_override__c25_lru_recency_weighted_reuse.c,periodic_interrupt_override,lru_recency_weighted_reuse,medium_L2,static/trivial,temporal reuse (capacity-sensitive),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1523288,1476712,1667361216006591,PASS,1,0.046054283,0.046054283,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
296_b30_periodic_interrupt_override__c26_geometric_stride_growth,296_b30_periodic_interrupt_override__c26_geometric_stride_growth.c,periodic_interrupt_override,geometric_stride_growth,large_L3,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2538892,2461108,2804788213257737,PASS,1,0.04395268,0.04395268,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
297_b30_periodic_interrupt_override__c27_reduction_broadcast_pattern,297_b30_periodic_interrupt_override__c27_reduction_broadcast_pattern.c,periodic_interrupt_override,reduction_broadcast_pattern,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4062514,3937486,4498738866061788,PASS,1,0.063904627,0.063904627,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
298_b30_periodic_interrupt_override__c28_morton_zorder_traversal,298_b30_periodic_interrupt_override__c28_morton_zorder_traversal.c,periodic_interrupt_override,morton_zorder_traversal,small_L1,static/trivial,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,507831,492169,564311862566827,PASS,1,0.011248748,0.011248748,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
299_b30_periodic_interrupt_override__c29_ping_pong_cache_thrash,299_b30_periodic_interrupt_override__c29_ping_pong_cache_thrash.c,periodic_interrupt_override,ping_pong_cache_thrash,medium_L2,static/trivial,conflict/associativity,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1523288,1476712,1681069888742468,PASS,1,0.025937542,0.025937542,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
300_b30_periodic_interrupt_override__c30_gather_scatter_indirect_table,300_b30_periodic_interrupt_override__c30_gather_scatter_indirect_table.c,periodic_interrupt_override,gather_scatter_indirect_table,large_L3,static/trivial,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2538892,2461108,2825139211285770,PASS,1,0.037928104,0.037928104,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
301_b31_prime_period13__c31_fibonacci_stride,301_b31_prime_period13__c31_fibonacci_stride.c,prime_period13,fibonacci_stride,small_L1,static/periodic,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,538462,461538,685694618896355,PASS,1,0.004021837,0.004021837,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
302_b31_prime_period13__c32_hilbert_curve_traversal,302_b31_prime_period13__c32_hilbert_curve_traversal.c,prime_period13,hilbert_curve_traversal,medium_L2,static/periodic,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1615386,1384614,1974962116210771,PASS,1,0.187129697,0.187129697,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
303_b31_prime_period13__c33_cache_set_conflict_stress,303_b31_prime_period13__c33_cache_set_conflict_stress.c,prime_period13,cache_set_conflict_stress,large_L3,static/periodic,conflict/associativity,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2692310,2307690,3271829184442183,PASS,1,0.022570621,0.022570621,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
304_b31_prime_period13__c34_variable_length_burst_reuse,304_b31_prime_period13__c34_variable_length_burst_reuse.c,prime_period13,variable_length_burst_reuse,xlarge_DRAM,static/periodic,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4307695,3692305,5283571038163518,PASS,1,0.089979988,0.089979988,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
305_b31_prime_period13__c35_checkerboard_red_black,305_b31_prime_period13__c35_checkerboard_red_black.c,prime_period13,checkerboard_red_black,small_L1,static/periodic,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,538462,461538,650845534561816,PASS,1,0.012313398,0.012313398,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
306_b31_prime_period13__c36_im2col_overlapping_patch_gather,306_b31_prime_period13__c36_im2col_overlapping_patch_gather.c,prime_period13,im2col_overlapping_patch_gather,medium_L2,static/periodic,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1615386,1384614,1973185471445007,PASS,1,0.023877068,0.023877068,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
307_b31_prime_period13__c37_double_buffer_epoch_alternation,307_b31_prime_period13__c37_double_buffer_epoch_alternation.c,prime_period13,double_buffer_epoch_alternation,large_L3,static/periodic,conflict+capacity (thrashing/alternation),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2692310,2307690,3301518009522612,PASS,1,0.016747421,0.016747421,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
308_b31_prime_period13__c38_cuckoo_double_hash_probe,308_b31_prime_period13__c38_cuckoo_double_hash_probe.c,prime_period13,cuckoo_double_hash_probe,xlarge_DRAM,static/periodic,capacity+compulsory (indirect gather/scatter),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4307695,3692305,5288561442561292,PASS,1,0.178840757,0.178840757,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
309_b31_prime_period13__c39_bounded_random_walk,309_b31_prime_period13__c39_bounded_random_walk.c,prime_period13,bounded_random_walk,small_L1,static/periodic,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,538462,461538,649087997481331,PASS,1,0.005568351,0.005568351,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
310_b31_prime_period13__c40_causal_attention_triangular,310_b31_prime_period13__c40_causal_attention_triangular.c,prime_period13,causal_attention_triangular,medium_L2,static/periodic,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1615386,1384614,1981717829593772,PASS,1,0.032208439,0.032208439,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
311_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride,311_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride.c,emulated_2bit_saturating_counter,fibonacci_stride,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1502712,1497288,1602692056848168,PASS,1,0.028122135,0.028122135,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
312_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal,312_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal.c,emulated_2bit_saturating_counter,hilbert_curve_traversal,large_L3,value-dependent,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2500286,2499714,2686040809091984,PASS,1,0.286202154,0.286202154,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
