filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible,instruction_count_source
133_b14_four_way_skewed__c13_two_stream_interleaved.spike.txt,133_b14_four_way_skewed__c13_two_stream_interleaved.c,four_way_skewed,two_stream_interleaved,medium_L2,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,15929,4071,29863483055836,PASS,1,0.00045187,0.00045187,0.0,0,1953375,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
134_b14_four_way_skewed__c14_temporal_burst_reuse.spike.txt,134_b14_four_way_skewed__c14_temporal_burst_reuse.c,four_way_skewed,temporal_burst_reuse,large_L3,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,15971,4029,29929137021676,PASS,1,0.000411955,0.000411955,0.0,0,1870381,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
135_b14_four_way_skewed__c15_reverse_sequential.spike.txt,135_b14_four_way_skewed__c15_reverse_sequential.c,four_way_skewed,reverse_sequential,xlarge_DRAM,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,15861,4139,29622701749376,PASS,1,0.000371733,0.000371733,0.0,0,1786139,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
136_b14_four_way_skewed__c16_block_sparse.spike.txt,136_b14_four_way_skewed__c16_block_sparse.c,four_way_skewed,block_sparse,small_L1,value-dependent,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,15945,4055,31175762671221,PASS,1,0.00046195,0.00046195,0.0,0,1975425,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
137_b14_four_way_skewed__c17_zipf_like_hot_buckets.spike.txt,137_b14_four_way_skewed__c17_zipf_like_hot_buckets.c,four_way_skewed,zipf_like_hot_buckets,medium_L2,value-dependent,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,16110,3890,29279888087824,PASS,1,0.00050036,0.00050036,0.0,0,2073054,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
138_b14_four_way_skewed__c18_producer_consumer_two_pointer.spike.txt,138_b14_four_way_skewed__c18_producer_consumer_two_pointer.c,four_way_skewed,producer_consumer_two_pointer,large_L3,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,15946,4054,29793147660500,PASS,1,0.000541904,0.000541904,0.0,0,2155571,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
139_b14_four_way_skewed__c19_matrix_diagonal_wavefront.spike.txt,139_b14_four_way_skewed__c19_matrix_diagonal_wavefront.c,four_way_skewed,matrix_diagonal_wavefront,xlarge_DRAM,value-dependent,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,15913,4087,29565480593724,PASS,1,0.00063587,0.00063587,0.0,0,2408837,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
140_b14_four_way_skewed__c20_hot_cold_phase_alternation.spike.txt,140_b14_four_way_skewed__c20_hot_cold_phase_alternation.c,four_way_skewed,hot_cold_phase_alternation,small_L1,value-dependent,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,15977,4023,29900198441131,PASS,1,0.000471974,0.000471974,0.0,0,1981995,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
141_b15_manual_unroll4_sparse__c11_sliding_window.spike.txt,141_b15_manual_unroll4_sparse__c11_sliding_window.c,manual_unroll4_sparse,sliding_window,small_L1,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10579175862936,PASS,1,0.000400011,0.000400011,0.0,0,1838821,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
142_b15_manual_unroll4_sparse__c12_prime_stride_anti_alias.spike.txt,142_b15_manual_unroll4_sparse__c12_prime_stride_anti_alias.c,manual_unroll4_sparse,prime_stride_anti_alias,medium_L2,mixed/other,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10695113665276,PASS,1,0.000340011,0.000340011,0.0,0,1712127,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
143_b15_manual_unroll4_sparse__c13_two_stream_interleaved.spike.txt,143_b15_manual_unroll4_sparse__c13_two_stream_interleaved.c,manual_unroll4_sparse,two_stream_interleaved,large_L3,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10866938895332,PASS,1,0.00040001,0.00040001,0.0,0,1838669,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
144_b15_manual_unroll4_sparse__c14_temporal_burst_reuse.spike.txt,144_b15_manual_unroll4_sparse__c14_temporal_burst_reuse.c,manual_unroll4_sparse,temporal_burst_reuse,xlarge_DRAM,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10683966436700,PASS,1,0.000360011,0.000360011,0.0,0,1755033,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
145_b15_manual_unroll4_sparse__c15_reverse_sequential.spike.txt,145_b15_manual_unroll4_sparse__c15_reverse_sequential.c,manual_unroll4_sparse,reverse_sequential,small_L1,mixed/other,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10671157745180,PASS,1,0.00034001,0.00034001,0.0,0,1711539,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
146_b15_manual_unroll4_sparse__c16_block_sparse.spike.txt,146_b15_manual_unroll4_sparse__c16_block_sparse.c,manual_unroll4_sparse,block_sparse,medium_L2,mixed/other,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,8947111106964,PASS,1,0.000410058,0.000410058,0.0,0,1861433,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
147_b15_manual_unroll4_sparse__c17_zipf_like_hot_buckets.spike.txt,147_b15_manual_unroll4_sparse__c17_zipf_like_hot_buckets.c,manual_unroll4_sparse,zipf_like_hot_buckets,large_L3,mixed/other,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,11203701697501,PASS,1,0.000448142,0.000448142,0.0,0,1958486,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
148_b15_manual_unroll4_sparse__c18_producer_consumer_two_pointer.spike.txt,148_b15_manual_unroll4_sparse__c18_producer_consumer_two_pointer.c,manual_unroll4_sparse,producer_consumer_two_pointer,xlarge_DRAM,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10311801976252,PASS,1,0.00049001,0.00049001,0.0,0,2040493,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
149_b15_manual_unroll4_sparse__c19_matrix_diagonal_wavefront.spike.txt,149_b15_manual_unroll4_sparse__c19_matrix_diagonal_wavefront.c,manual_unroll4_sparse,matrix_diagonal_wavefront,small_L1,mixed/other,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10812547581647,PASS,1,0.000584043,0.000584043,0.0,0,2295413,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
150_b15_manual_unroll4_sparse__c20_hot_cold_phase_alternation.spike.txt,150_b15_manual_unroll4_sparse__c20_hot_cold_phase_alternation.c,manual_unroll4_sparse,hot_cold_phase_alternation,medium_L2,mixed/other,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10479934612253,PASS,1,0.000420018,0.000420018,0.0,0,1868277,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
151_b16_sentinel_search_loop__c11_sliding_window.spike.txt,151_b16_sentinel_search_loop__c11_sliding_window.c,sentinel_search_loop,sliding_window,medium_L2,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,19792,208,41720763680177,PASS,1,0.000400012,0.000400012,0.0,0,1838693,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
152_b16_sentinel_search_loop__c12_prime_stride_anti_alias.spike.txt,152_b16_sentinel_search_loop__c12_prime_stride_anti_alias.c,sentinel_search_loop,prime_stride_anti_alias,large_L3,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,19801,199,42128689116965,PASS,1,0.00032001,0.00032001,0.0,0,1667111,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
153_b16_sentinel_search_loop__c13_two_stream_interleaved.spike.txt,153_b16_sentinel_search_loop__c13_two_stream_interleaved.c,sentinel_search_loop,two_stream_interleaved,xlarge_DRAM,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,19807,193,42151577638455,PASS,1,0.000400011,0.000400011,0.0,0,1839173,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
154_b16_sentinel_search_loop__c14_temporal_burst_reuse.spike.txt,154_b16_sentinel_search_loop__c14_temporal_burst_reuse.c,sentinel_search_loop,temporal_burst_reuse,small_L1,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,19791,209,42036949391506,PASS,1,0.000360012,0.000360012,0.0,0,1755299,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
155_b16_sentinel_search_loop__c15_reverse_sequential.spike.txt,155_b16_sentinel_search_loop__c15_reverse_sequential.c,sentinel_search_loop,reverse_sequential,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,19804,196,42097189284899,PASS,1,0.00032001,0.00032001,0.0,0,1670905,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
156_b16_sentinel_search_loop__c16_block_sparse.spike.txt,156_b16_sentinel_search_loop__c16_block_sparse.c,sentinel_search_loop,block_sparse,large_L3,value-dependent,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,19798,202,44150583561645,PASS,1,0.000410059,0.000410059,0.0,0,1861745,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
157_b16_sentinel_search_loop__c17_zipf_like_hot_buckets.spike.txt,157_b16_sentinel_search_loop__c17_zipf_like_hot_buckets.c,sentinel_search_loop,zipf_like_hot_buckets,xlarge_DRAM,value-dependent,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,19795,205,40690109517288,PASS,1,0.00044814,0.00044814,0.0,0,1959014,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
158_b16_sentinel_search_loop__c18_producer_consumer_two_pointer.spike.txt,158_b16_sentinel_search_loop__c18_producer_consumer_two_pointer.c,sentinel_search_loop,producer_consumer_two_pointer,small_L1,value-dependent,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,19808,192,42081913478176,PASS,1,0.000490011,0.000490011,0.0,0,2040809,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
159_b16_sentinel_search_loop__c19_matrix_diagonal_wavefront.spike.txt,159_b16_sentinel_search_loop__c19_matrix_diagonal_wavefront.c,sentinel_search_loop,matrix_diagonal_wavefront,medium_L2,value-dependent,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,19792,208,41894641708733,PASS,1,0.000584044,0.000584044,0.0,0,2295117,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
160_b16_sentinel_search_loop__c20_hot_cold_phase_alternation.spike.txt,160_b16_sentinel_search_loop__c20_hot_cold_phase_alternation.c,sentinel_search_loop,hot_cold_phase_alternation,large_L3,value-dependent,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,19783,217,42023994078512,PASS,1,0.000420019,0.000420019,0.0,0,1868199,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
161_b17_correlated_two_branch_xor__c11_sliding_window.spike.txt,161_b17_correlated_two_branch_xor__c11_sliding_window.c,correlated_two_branch_xor,sliding_window,large_L3,history-correlated,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10631519813396,PASS,1,0.000440012,0.000440012,0.0,0,1927357,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
162_b17_correlated_two_branch_xor__c12_prime_stride_anti_alias.spike.txt,162_b17_correlated_two_branch_xor__c12_prime_stride_anti_alias.c,correlated_two_branch_xor,prime_stride_anti_alias,xlarge_DRAM,history-correlated,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10641354809405,PASS,1,0.000380012,0.000380012,0.0,0,1799859,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
163_b17_correlated_two_branch_xor__c13_two_stream_interleaved.spike.txt,163_b17_correlated_two_branch_xor__c13_two_stream_interleaved.c,correlated_two_branch_xor,two_stream_interleaved,small_L1,history-correlated,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10830540305683,PASS,1,0.000420011,0.000420011,0.0,0,1884021,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
164_b17_correlated_two_branch_xor__c14_temporal_burst_reuse.spike.txt,164_b17_correlated_two_branch_xor__c14_temporal_burst_reuse.c,correlated_two_branch_xor,temporal_burst_reuse,medium_L2,history-correlated,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10756755235022,PASS,1,0.000400012,0.000400012,0.0,0,1843261,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
165_b17_correlated_two_branch_xor__c15_reverse_sequential.spike.txt,165_b17_correlated_two_branch_xor__c15_reverse_sequential.c,correlated_two_branch_xor,reverse_sequential,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10706774138008,PASS,1,0.000380011,0.000380011,0.0,0,1800079,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
166_b17_correlated_two_branch_xor__c16_block_sparse.spike.txt,166_b17_correlated_two_branch_xor__c16_block_sparse.c,correlated_two_branch_xor,block_sparse,xlarge_DRAM,history-correlated,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,11212863506989,PASS,1,0.000450059,0.000450059,0.0,0,1949673,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
167_b17_correlated_two_branch_xor__c17_zipf_like_hot_buckets.spike.txt,167_b17_correlated_two_branch_xor__c17_zipf_like_hot_buckets.c,correlated_two_branch_xor,zipf_like_hot_buckets,small_L1,history-correlated,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10717681087580,PASS,1,0.000488143,0.000488143,0.0,0,2046760,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
168_b17_correlated_two_branch_xor__c18_producer_consumer_two_pointer.spike.txt,168_b17_correlated_two_branch_xor__c18_producer_consumer_two_pointer.c,correlated_two_branch_xor,producer_consumer_two_pointer,medium_L2,history-correlated,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10743344515704,PASS,1,0.000510011,0.000510011,0.0,0,2093888,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
169_b17_correlated_two_branch_xor__c19_matrix_diagonal_wavefront.spike.txt,169_b17_correlated_two_branch_xor__c19_matrix_diagonal_wavefront.c,correlated_two_branch_xor,matrix_diagonal_wavefront,large_L3,history-correlated,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10507209503607,PASS,1,0.000624043,0.000624043,0.0,0,2382501,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
170_b17_correlated_two_branch_xor__c20_hot_cold_phase_alternation.spike.txt,170_b17_correlated_two_branch_xor__c20_hot_cold_phase_alternation.c,correlated_two_branch_xor,hot_cold_phase_alternation,xlarge_DRAM,history-correlated,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10599905516520,PASS,1,0.000460019,0.000460019,0.0,0,1964928,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
171_b18_indirect_fn_dispatch__c11_sliding_window.spike.txt,171_b18_indirect_fn_dispatch__c11_sliding_window.c,indirect_fn_dispatch,sliding_window,xlarge_DRAM,control-flow/call-return,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10019,9981,10672927041217,PASS,1,0.000700007,0.000700007,0.0,0,2503614,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
172_b18_indirect_fn_dispatch__c12_prime_stride_anti_alias.spike.txt,172_b18_indirect_fn_dispatch__c12_prime_stride_anti_alias.c,indirect_fn_dispatch,prime_stride_anti_alias,small_L1,control-flow/call-return,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10008,9992,10844669999759,PASS,1,0.000640007,0.000640007,0.0,0,2376510,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
173_b18_indirect_fn_dispatch__c13_two_stream_interleaved.spike.txt,173_b18_indirect_fn_dispatch__c13_two_stream_interleaved.c,indirect_fn_dispatch,two_stream_interleaved,medium_L2,control-flow/call-return,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,9952,10048,10305708571006,PASS,1,0.000680007,0.000680007,0.0,0,2460442,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
174_b18_indirect_fn_dispatch__c14_temporal_burst_reuse.spike.txt,174_b18_indirect_fn_dispatch__c14_temporal_burst_reuse.c,indirect_fn_dispatch,temporal_burst_reuse,large_L3,control-flow/call-return,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10060,9940,10708486395429,PASS,1,0.000660007,0.000660007,0.0,0,2420188,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
175_b18_indirect_fn_dispatch__c15_reverse_sequential.spike.txt,175_b18_indirect_fn_dispatch__c15_reverse_sequential.c,indirect_fn_dispatch,reverse_sequential,xlarge_DRAM,control-flow/call-return,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,9900,10100,10487343853857,PASS,1,0.000640007,0.000640007,0.0,0,2372362,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
176_b18_indirect_fn_dispatch__c16_block_sparse.spike.txt,176_b18_indirect_fn_dispatch__c16_block_sparse.c,indirect_fn_dispatch,block_sparse,small_L1,control-flow/call-return,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,9841,10159,9377891007755,PASS,1,0.000710055,0.000710055,0.0,0,2526510,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
177_b18_indirect_fn_dispatch__c17_zipf_like_hot_buckets.spike.txt,177_b18_indirect_fn_dispatch__c17_zipf_like_hot_buckets.c,indirect_fn_dispatch,zipf_like_hot_buckets,medium_L2,control-flow/call-return,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,4993,15007,18446739618147473525,PASS,1,0.000888137,0.000888137,0.0,0,2960139,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
178_b18_indirect_fn_dispatch__c18_producer_consumer_two_pointer.spike.txt,178_b18_indirect_fn_dispatch__c18_producer_consumer_two_pointer.c,indirect_fn_dispatch,producer_consumer_two_pointer,large_L3,control-flow/call-return,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,10057,9943,10887233433274,PASS,1,0.000850007,0.000850007,0.0,0,2838030,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
179_b18_indirect_fn_dispatch__c19_matrix_diagonal_wavefront.spike.txt,179_b18_indirect_fn_dispatch__c19_matrix_diagonal_wavefront.c,indirect_fn_dispatch,matrix_diagonal_wavefront,xlarge_DRAM,control-flow/call-return,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,9868,10132,10309029474615,PASS,1,0.00096404,0.00096404,0.0,0,3126699,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
180_b18_indirect_fn_dispatch__c20_hot_cold_phase_alternation.spike.txt,180_b18_indirect_fn_dispatch__c20_hot_cold_phase_alternation.c,indirect_fn_dispatch,hot_cold_phase_alternation,small_L1,control-flow/call-return,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10720,9280,12768269915097,PASS,1,0.000790009,0.000790009,0.0,0,2668512,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
181_b19_data_dependent_break_trip__c11_sliding_window.spike.txt,181_b19_data_dependent_break_trip__c11_sliding_window.c,data_dependent_break_trip,sliding_window,small_L1,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,11888,8112,16927927976811,PASS,1,0.000440012,0.000440012,0.0,0,1927193,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
182_b19_data_dependent_break_trip__c12_prime_stride_anti_alias.spike.txt,182_b19_data_dependent_break_trip__c12_prime_stride_anti_alias.c,data_dependent_break_trip,prime_stride_anti_alias,medium_L2,mixed/other,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,11861,8139,16811027718739,PASS,1,0.000380012,0.000380012,0.0,0,1799715,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
183_b19_data_dependent_break_trip__c13_two_stream_interleaved.spike.txt,183_b19_data_dependent_break_trip__c13_two_stream_interleaved.c,data_dependent_break_trip,two_stream_interleaved,large_L3,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,11700,8300,16277431879255,PASS,1,0.000440011,0.000440011,0.0,0,1927193,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
184_b19_data_dependent_break_trip__c14_temporal_burst_reuse.spike.txt,184_b19_data_dependent_break_trip__c14_temporal_burst_reuse.c,data_dependent_break_trip,temporal_burst_reuse,xlarge_DRAM,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,11952,8048,16858733771278,PASS,1,0.000400012,0.000400012,0.0,0,1843141,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
185_b19_data_dependent_break_trip__c15_reverse_sequential.spike.txt,185_b19_data_dependent_break_trip__c15_reverse_sequential.c,data_dependent_break_trip,reverse_sequential,small_L1,mixed/other,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12074,7926,17517658181054,PASS,1,0.000400011,0.000400011,0.0,0,1839335,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
186_b19_data_dependent_break_trip__c16_block_sparse.spike.txt,186_b19_data_dependent_break_trip__c16_block_sparse.c,data_dependent_break_trip,block_sparse,medium_L2,mixed/other,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,11830,8170,17463169749691,PASS,1,0.000470059,0.000470059,0.0,0,1994083,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
187_b19_data_dependent_break_trip__c17_zipf_like_hot_buckets.spike.txt,187_b19_data_dependent_break_trip__c17_zipf_like_hot_buckets.c,data_dependent_break_trip,zipf_like_hot_buckets,large_L3,mixed/other,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,11838,8162,15889498764118,PASS,1,0.000488143,0.000488143,0.0,0,2046596,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
188_b19_data_dependent_break_trip__c18_producer_consumer_two_pointer.spike.txt,188_b19_data_dependent_break_trip__c18_producer_consumer_two_pointer.c,data_dependent_break_trip,producer_consumer_two_pointer,xlarge_DRAM,mixed/other,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,12037,7963,17386539069265,PASS,1,0.000530011,0.000530011,0.0,0,2137872,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
189_b19_data_dependent_break_trip__c19_matrix_diagonal_wavefront.spike.txt,189_b19_data_dependent_break_trip__c19_matrix_diagonal_wavefront.c,data_dependent_break_trip,matrix_diagonal_wavefront,small_L1,mixed/other,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,11835,8165,16658425546618,PASS,1,0.000644044,0.000644044,0.0,0,2426587,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
190_b19_data_dependent_break_trip__c20_hot_cold_phase_alternation.spike.txt,190_b19_data_dependent_break_trip__c20_hot_cold_phase_alternation.c,data_dependent_break_trip,hot_cold_phase_alternation,medium_L2,mixed/other,temporal reuse (skewed/hot-set),spike,16.1.0,riscv64,4096,20000,2654435769,2000,11651,8349,16021946701839,PASS,1,0.000460019,0.000460019,0.0,0,1964720,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
191_b20_random_threshold_walk__c11_sliding_window.spike.txt,191_b20_random_threshold_walk__c11_sliding_window.c,random_threshold_walk,sliding_window,medium_L2,stochastic,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,11262,8738,14751189229883,PASS,1,0.000520018,0.000520018,0.0,0,2111834,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
192_b20_random_threshold_walk__c12_prime_stride_anti_alias.spike.txt,192_b20_random_threshold_walk__c12_prime_stride_anti_alias.c,random_threshold_walk,prime_stride_anti_alias,large_L3,stochastic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,11262,8738,14574258145621,PASS,1,0.000440016,0.000440016,0.0,0,1941270,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
193_b20_random_threshold_walk__c13_two_stream_interleaved.spike.txt,193_b20_random_threshold_walk__c13_two_stream_interleaved.c,random_threshold_walk,two_stream_interleaved,xlarge_DRAM,stochastic,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,11262,8738,14435515164977,PASS,1,0.000520017,0.000520017,0.0,0,2112472,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
194_b20_random_threshold_walk__c14_temporal_burst_reuse.spike.txt,194_b20_random_threshold_walk__c14_temporal_burst_reuse.c,random_threshold_walk,temporal_burst_reuse,small_L1,stochastic,mixed/unclassified,spike,16.1.0,riscv64,4096,20000,2654435769,2000,11262,8738,14700107204001,PASS,1,0.000480018,0.000480018,0.0,0,2028302,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
