run_dir,program,backend,cpu_type,bp_type_raw,l1d_size,l1i_size,l2_size,n_override,stats_available,instructions_total,cycles_total,branches_total,branch_misses_total,dcache_accesses,dcache_misses,icache_accesses,icache_misses,l2_accesses,l2_misses,sim_seconds,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_icache_miss_rate,unmatched_metrics,btb_lookups,btb_hits,btb_hit_ratio,btb_mispredicted,ras_correct,ras_incorrect,ras_pushes,ras_pops,indirect_lookups,indirect_hits,indirect_misses,squashes_total,corrected_total,committed_directcond,mispredicted_directcond,committed_return,mispredicted_return,committed_callindirect,mispredicted_callindirect,committed_indirectuncond,mispredicted_indirectuncond,dcache_readreq_accesses,dcache_readreq_misses,dcache_writereq_accesses,dcache_writereq_misses,dcache_avg_miss_latency,dcache_mshr_miss_rate,dcache_replacements,dcache_writebacks,icache_avg_miss_latency,icache_mshr_miss_rate,icache_replacements,l2_readshared_accesses,l2_readshared_misses,l2_avg_miss_latency,l2_mshr_miss_rate,l2_replacements,l2_writeback_dirty,dram_avg_mem_acc_lat,dram_bw_total,dram_page_hit_rate,dram_num_reads,idle_cycles,num_syscalls,fetch_num_insts,commit_num_ops,sim_ops,sim_ticks,host_seconds,host_inst_rate
0591_grid_b12_doubling_run_lengths__c41_skip_list_multilevel_hop,0591_grid_b12_doubling_run_lengths__c41_skip_list_multilevel_hop,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,716463.0,487609.0,158851.0,1036.0,102828.0,12627.0,146645.0,797.0,1965.0,1897.0,0.000244,1.4693,0.6806,0.006522,0.122797,0.005435,,158851.0,136449.0,0.858975,651.0,2294.0,0.0,3385.0,3381.0,2538.0,2140.0,398.0,6010.0,1297.0,115575.0,720.0,2294.0,0.0,130.0,27.0,1971.0,113.0,47293.0,7891.0,55535.0,4736.0,66943.489665,0.013294,855.0,137.0,74348.178168,0.004092,204.0,954.0,916.0,76700.843437,0.965394,0.0,137.0,25629.55,497974803.0,87.51,1897.0,47474.0,32.0,745841.0,716539.0,716539.0,243803500.0,1.96,365391.0
0592_grid_b12_doubling_run_lengths__c42_cache_oblivious_funnel_stride,0592_grid_b12_doubling_run_lengths__c42_cache_oblivious_funnel_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1521859.0,996434.0,1227592.0,19779.0,113723.0,12661.0,112241.0,792.0,1963.0,1894.0,0.000498,1.5273,0.6547,0.016112,0.111332,0.007056,,1227592.0,1183167.0,0.963811,657.0,2299.0,0.0,3357.0,3353.0,2503.0,2141.0,362.0,621476.0,20050.0,368634.0,19465.0,2299.0,0.0,135.0,27.0,1971.0,113.0,58167.0,7929.0,55556.0,4732.0,67018.832873,0.012003,853.0,138.0,73648.357323,0.005363,210.0,951.0,909.0,75986.272439,0.96485,0.0,138.0,24856.39,243299851.0,87.17,1894.0,46987.0,32.0,2821000.0,1521935.0,1521935.0,498216500.0,5.03,302341.0
0593_grid_b12_doubling_run_lengths__c43_whole_buffer_rotation,0593_grid_b12_doubling_run_lengths__c43_whole_buffer_rotation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,557802.0,378771.0,120295.0,962.0,97887.0,12724.0,89164.0,801.0,1964.0,1895.0,0.000189,1.4727,0.679,0.007997,0.129987,0.008983,,120295.0,97884.0,0.8137,650.0,2292.0,0.0,3374.0,3370.0,2541.0,2132.0,409.0,5998.0,1205.0,93539.0,644.0,2292.0,0.0,127.0,29.0,1967.0,107.0,42368.0,7989.0,55519.0,4735.0,66525.301713,0.014016,860.0,141.0,74825.8402,0.006651,199.0,959.0,918.0,76504.485488,0.964868,0.0,141.0,25360.69,640388626.0,87.44,1895.0,47712.0,32.0,586552.0,557876.0,557876.0,189385000.0,1.6,348521.0
0594_grid_b12_doubling_run_lengths__c44_naive_gemm_row_col_alternation,0594_grid_b12_doubling_run_lengths__c44_naive_gemm_row_col_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,667596.0,887709.0,155069.0,1002.0,97243.0,12667.0,124648.0,787.0,1975.0,1908.0,0.000444,0.752,1.3297,0.006462,0.130261,0.006314,,155069.0,132697.0,0.855729,649.0,2300.0,0.0,3366.0,3362.0,2507.0,2133.0,374.0,7506.0,1288.0,115778.0,690.0,2300.0,0.0,136.0,27.0,1971.0,114.0,41675.0,7949.0,55568.0,4718.0,66830.104839,0.014181,867.0,137.0,74945.360864,0.004814,204.0,965.0,923.0,76092.767296,0.966076,0.0,137.0,24966.33,275117494.0,87.26,1908.0,47216.0,32.0,703089.0,667672.0,667672.0,443854000.0,2.6,257013.0
0595_grid_b12_doubling_run_lengths__c45_read_hot_write_cold_split,0595_grid_b12_doubling_run_lengths__c45_read_hot_write_cold_split,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,554337.0,454628.0,143101.0,1017.0,97185.0,12685.0,100349.0,781.0,1961.0,1896.0,0.000227,1.2193,0.8201,0.007107,0.130524,0.007783,,143101.0,120799.0,0.844152,643.0,2295.0,0.0,3364.0,3360.0,2524.0,2132.0,392.0,6751.0,1302.0,115583.0,710.0,2295.0,0.0,131.0,25.0,1969.0,111.0,41649.0,7950.0,55536.0,4735.0,66448.241387,0.014087,856.0,141.0,75376.439181,0.005899,197.0,956.0,915.0,76087.025316,0.966854,0.0,141.0,25086.76,533817833.0,87.45,1896.0,47594.0,32.0,585917.0,554413.0,554413.0,227313500.0,1.72,322805.0
0596_grid_b12_doubling_run_lengths__c46_cantor_gap_sparse,0596_grid_b12_doubling_run_lengths__c46_cantor_gap_sparse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1000831.0,1478056.0,805745.0,7718.0,132067.0,12659.0,184699.0,808.0,1986.0,1919.0,0.000739,0.6771,1.4768,0.009579,0.095853,0.004375,,805745.0,782792.0,0.971513,658.0,2287.0,0.0,3420.0,3416.0,2498.0,2122.0,376.0,482765.0,10116.0,280240.0,7407.0,2287.0,0.0,123.0,27.0,1965.0,109.0,76565.0,7930.0,55502.0,4729.0,66636.420254,0.010434,865.0,142.0,74316.829208,0.003292,208.0,963.0,922.0,75912.975508,0.966264,0.0,142.0,24887.44,166185967.0,86.97,1919.0,48801.0,32.0,2408727.0,1000905.0,1000905.0,739027500.0,5.55,180319.0
0597_grid_b12_doubling_run_lengths__c47_false_sharing_line_cycle,0597_grid_b12_doubling_run_lengths__c47_false_sharing_line_cycle,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,545908.0,346248.0,120538.0,976.0,97177.0,12727.0,79079.0,811.0,1971.0,1902.0,0.000173,1.5766,0.6343,0.008097,0.130967,0.010256,,120538.0,98126.0,0.814067,656.0,2295.0,0.0,3384.0,3380.0,2547.0,2138.0,409.0,6192.0,1226.0,93579.0,660.0,2295.0,0.0,130.0,26.0,1969.0,112.0,41646.0,7989.0,55531.0,4738.0,66260.269191,0.014108,859.0,140.0,73168.309494,0.007625,212.0,959.0,917.0,75403.259727,0.964992,0.0,140.0,24277.47,703130144.0,87.49,1902.0,46161.0,32.0,575605.0,545984.0,545984.0,173123000.0,1.61,338277.0
0598_grid_b12_doubling_run_lengths__c48_exponential_backoff_probe,0598_grid_b12_doubling_run_lengths__c48_exponential_backoff_probe,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,690604.0,426420.0,145531.0,1000.0,109859.0,12663.0,107116.0,775.0,1966.0,1903.0,0.000213,1.6195,0.6175,0.006871,0.115266,0.007235,,145531.0,123198.0,0.846541,651.0,2296.0,0.0,3387.0,3382.0,2525.0,2136.0,389.0,6026.0,1252.0,115591.0,691.0,2296.0,0.0,131.0,26.0,1969.0,110.0,54307.0,7948.0,55552.0,4715.0,66637.245518,0.01248,858.0,140.0,75754.837419,0.005555,198.0,957.0,916.0,76109.563847,0.967955,0.0,140.0,25110.48,571231582.0,86.92,1903.0,48906.0,32.0,719870.0,690680.0,690680.0,213209500.0,1.92,359571.0
0599_grid_b12_doubling_run_lengths__c49_binary_heap_parent_child,0599_grid_b12_doubling_run_lengths__c49_binary_heap_parent_child,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,710530.0,1016698.0,463716.0,18592.0,148180.0,12698.0,374767.0,788.0,1968.0,1904.0,0.000508,0.6989,1.4309,0.040094,0.085693,0.002103,,463716.0,440968.0,0.950944,659.0,2294.0,0.0,3631.0,3628.0,2596.0,2146.0,450.0,264037.0,20651.0,152224.0,18286.0,2294.0,0.0,130.0,26.0,1969.0,111.0,92632.0,7979.0,55548.0,4719.0,66637.773035,0.009279,862.0,139.0,75095.812183,0.001582,197.0,960.0,920.0,76319.590336,0.96748,0.0,139.0,25334.16,239709569.0,87.24,1904.0,47635.0,32.0,1607597.0,710606.0,710606.0,508348500.0,3.96,179403.0
0600_grid_b12_doubling_run_lengths__c50_streaming_with_periodic_flush,0600_grid_b12_doubling_run_lengths__c50_streaming_with_periodic_flush,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,578153.0,426601.0,140678.0,982.0,97899.0,12684.0,89682.0,788.0,1948.0,1877.0,0.000213,1.3553,0.7379,0.00698,0.129562,0.008787,,140678.0,118282.0,0.8408,643.0,2299.0,0.0,3349.0,3345.0,2527.0,2133.0,394.0,6261.0,1228.0,113636.0,671.0,2299.0,0.0,135.0,27.0,1971.0,112.0,42345.0,7951.0,55554.0,4733.0,66455.924156,0.013933,852.0,140.0,72881.977157,0.006545,194.0,951.0,911.0,75603.622802,0.963552,0.0,140.0,24501.2,563187998.0,87.64,1877.0,45312.0,32.0,608212.0,578229.0,578229.0,213300000.0,1.8,321787.0
0601_grid_b13_single_phase_change__c01_sequential_unit_stride,0601_grid_b13_single_phase_change__c01_sequential_unit_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,417285.0,337704.0,84563.0,850.0,97006.0,12667.0,67456.0,773.0,1955.0,1896.0,0.000169,1.2357,0.8093,0.010052,0.13058,0.011459,,84563.0,52461.0,0.620378,638.0,2292.0,0.0,3404.0,3399.0,2503.0,2121.0,382.0,5440.0,1103.0,59495.0,546.0,2292.0,0.0,127.0,27.0,1969.0,109.0,41486.0,7947.0,55520.0,4720.0,66463.483145,0.014102,857.0,146.0,73891.331177,0.008717,194.0,955.0,917.0,75628.691983,0.969821,0.0,146.0,24581.22,718643305.0,87.29,1896.0,46464.0,32.0,443597.0,417359.0,417359.0,168851500.0,1.53,272206.0
0602_grid_b13_single_phase_change__c02_sequential_wraparound_large,0602_grid_b13_single_phase_change__c02_sequential_wraparound_large,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,417545.0,337694.0,84733.0,858.0,97092.0,12652.0,67559.0,769.0,1952.0,1893.0,0.000169,1.2365,0.8088,0.010126,0.130309,0.011383,,84733.0,52521.0,0.619841,640.0,2297.0,0.0,3429.0,3424.0,2520.0,2136.0,384.0,5529.0,1119.0,59559.0,551.0,2297.0,0.0,132.0,27.0,1971.0,112.0,41552.0,7932.0,55540.0,4720.0,66464.309279,0.014079,856.0,145.0,74269.179454,0.008674,192.0,954.0,916.0,75685.155837,0.969775,0.0,145.0,24637.35,717527458.0,87.32,1893.0,46430.0,32.0,444264.0,417621.0,417621.0,168846500.0,1.31,319413.0
0603_grid_b13_single_phase_change__c03_fixed_stride_small,0603_grid_b13_single_phase_change__c03_fixed_stride_small,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,441087.0,334686.0,84702.0,855.0,96948.0,12643.0,44738.0,798.0,1970.0,1911.0,0.000167,1.3179,0.7588,0.010094,0.13041,0.017837,,84702.0,52476.0,0.619537,648.0,2288.0,0.0,3402.0,3397.0,2487.0,2117.0,370.0,5640.0,1108.0,59446.0,542.0,2288.0,0.0,123.0,27.0,1969.0,113.0,41445.0,7931.0,55503.0,4712.0,66943.916713,0.01408,854.0,145.0,75804.508772,0.013523,210.0,949.0,913.0,76662.480377,0.970051,0.0,145.0,25516.88,730860361.0,87.28,1911.0,46932.0,32.0,468363.0,441161.0,441161.0,167342500.0,1.46,302426.0
0604_grid_b13_single_phase_change__c04_fixed_stride_large,0604_grid_b13_single_phase_change__c04_fixed_stride_large,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,441087.0,316638.0,84813.0,863.0,96939.0,12637.0,40824.0,808.0,1967.0,1909.0,0.000158,1.393,0.7179,0.010175,0.13036,0.019792,,84813.0,52569.0,0.619822,649.0,2288.0,0.0,3400.0,3395.0,2498.0,2113.0,385.0,5751.0,1130.0,59446.0,550.0,2288.0,0.0,123.0,27.0,1969.0,114.0,41436.0,7920.0,55503.0,4717.0,66802.440769,0.014071,853.0,145.0,75073.016089,0.014771,210.0,948.0,912.0,75759.821896,0.970513,0.0,145.0,24628.86,771710192.0,87.48,1909.0,47470.0,32.0,468848.0,441161.0,441161.0,158318500.0,1.33,331222.0
0605_grid_b13_single_phase_change__c05_random_small_working_set,0605_grid_b13_single_phase_change__c05_random_small_working_set,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,465393.0,324410.0,84595.0,844.0,97069.0,12645.0,63466.0,770.0,1957.0,1897.0,0.000162,1.4346,0.6971,0.009977,0.130268,0.012132,,84595.0,52470.0,0.620249,637.0,2294.0,0.0,3393.0,3388.0,2513.0,2134.0,379.0,5440.0,1097.0,59521.0,540.0,2294.0,0.0,129.0,26.0,1969.0,111.0,41528.0,7934.0,55541.0,4711.0,66868.797232,0.014093,857.0,144.0,75261.687013,0.009265,194.0,952.0,913.0,75806.800211,0.969341,0.0,144.0,24760.15,748487249.0,87.45,1897.0,47472.0,32.0,491719.0,465469.0,465469.0,162204500.0,1.49,313316.0
0606_grid_b13_single_phase_change__c06_random_full_working_set,0606_grid_b13_single_phase_change__c06_random_full_working_set,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,465331.0,324894.0,84619.0,848.0,97055.0,12649.0,63522.0,772.0,1970.0,1910.0,0.000162,1.4323,0.6982,0.010021,0.130328,0.012153,,84619.0,52380.0,0.61901,643.0,2293.0,0.0,3401.0,3396.0,2526.0,2131.0,395.0,5481.0,1103.0,59507.0,545.0,2293.0,0.0,128.0,26.0,1969.0,111.0,41518.0,7938.0,55537.0,4711.0,67230.250692,0.014219,869.0,144.0,74673.572539,0.009272,195.0,964.0,925.0,75929.319372,0.969543,0.0,144.0,24885.86,752493898.0,87.33,1910.0,47177.0,32.0,491922.0,465407.0,465407.0,162446500.0,1.37,338404.0
0607_grid_b13_single_phase_change__c07_matrix_row_major,0607_grid_b13_single_phase_change__c07_matrix_row_major,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,509262.0,885719.0,85078.0,873.0,96850.0,12661.0,48093.0,790.0,1965.0,1904.0,0.000443,0.575,1.7392,0.010261,0.130728,0.016427,,85078.0,52887.0,0.62163,645.0,2285.0,0.0,3379.0,3374.0,2531.0,2114.0,417.0,5934.0,1126.0,59537.0,564.0,2285.0,0.0,121.0,27.0,1967.0,112.0,41354.0,7940.0,55496.0,4721.0,66594.142643,0.014104,855.0,143.0,73698.098734,0.012434,208.0,953.0,914.0,75618.434874,0.968957,0.0,143.0,24496.59,275157866.0,87.55,1904.0,46171.0,32.0,537697.0,509336.0,509336.0,442858500.0,2.13,239555.0
0608_grid_b13_single_phase_change__c08_matrix_col_major,0608_grid_b13_single_phase_change__c08_matrix_col_major,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,509262.0,885523.0,85075.0,872.0,96850.0,12661.0,48093.0,791.0,1965.0,1904.0,0.000443,0.5751,1.7388,0.01025,0.130728,0.016447,,85075.0,52891.0,0.621699,645.0,2285.0,0.0,3373.0,3368.0,2531.0,2114.0,417.0,5931.0,1126.0,59537.0,564.0,2285.0,0.0,121.0,27.0,1967.0,112.0,41354.0,7940.0,55496.0,4721.0,66594.65603,0.014104,855.0,143.0,73318.581542,0.012434,208.0,953.0,914.0,75501.57563,0.968957,0.0,143.0,24379.33,275218770.0,87.61,1904.0,46013.0,32.0,537666.0,509336.0,509336.0,442760500.0,2.17,234627.0
0609_grid_b13_single_phase_change__c09_matrix_tiled_blocked,0609_grid_b13_single_phase_change__c09_matrix_tiled_blocked,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,751484.0,889104.0,128939.0,863.0,96905.0,12664.0,70915.0,792.0,1978.0,1914.0,0.000445,0.8452,1.1831,0.006693,0.130685,0.011168,,128939.0,52731.0,0.408961,647.0,2289.0,0.0,3329.0,3325.0,2467.0,2117.0,350.0,5730.0,1126.0,103588.0,560.0,2289.0,0.0,125.0,27.0,1969.0,110.0,41390.0,7932.0,55515.0,4732.0,67142.564672,0.01422,867.0,144.0,74648.357323,0.008461,209.0,963.0,925.0,76681.556949,0.967644,0.0,144.0,25548.59,275549627.0,87.41,1914.0,47643.0,32.0,779150.0,751558.0,751558.0,444551500.0,2.7,278632.0
0610_grid_b13_single_phase_change__c10_pointer_chase_linked_list,0610_grid_b13_single_phase_change__c10_pointer_chase_linked_list,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,495174.0,407984.0,83200.0,861.0,139537.0,17250.0,44915.0,813.0,2593.0,2174.0,0.000204,1.2137,0.8239,0.010349,0.123623,0.018101,,83200.0,60919.0,0.7322,655.0,2300.0,0.0,3373.0,3369.0,2518.0,2132.0,386.0,5775.0,1123.0,67770.0,546.0,2300.0,0.0,130.0,27.0,1971.0,114.0,71696.0,8264.0,67841.0,8986.0,66575.156116,0.01419,1469.0,595.0,75070.107011,0.01367,217.0,1290.0,917.0,75952.851886,0.838411,1.0,595.0,24866.61,682067635.0,88.04,2174.0,48237.0,32.0,523534.0,495250.0,495250.0,203991500.0,1.69,292823.0
0611_grid_b13_single_phase_change__c11_sliding_window,0611_grid_b13_single_phase_change__c11_sliding_window,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,506795.0,435961.0,84574.0,854.0,96899.0,12655.0,47691.0,791.0,1977.0,1915.0,0.000218,1.1625,0.8602,0.010098,0.1306,0.016586,,84574.0,52334.0,0.618795,645.0,2283.0,0.0,3381.0,3376.0,2504.0,2118.0,386.0,5598.0,1116.0,59378.0,548.0,2283.0,0.0,119.0,26.0,1964.0,108.0,41417.0,7926.0,55482.0,4729.0,66666.727697,0.014211,866.0,147.0,74757.900126,0.012602,208.0,960.0,924.0,76284.5953,0.968639,0.0,147.0,25151.17,562254707.0,87.15,1915.0,48124.0,32.0,534281.0,506869.0,506869.0,217979500.0,1.57,321757.0
0612_grid_b13_single_phase_change__c12_prime_stride_anti_alias,0612_grid_b13_single_phase_change__c12_prime_stride_anti_alias,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,441349.0,325901.0,84974.0,861.0,97079.0,12724.0,43593.0,806.0,1968.0,1905.0,0.000163,1.3542,0.7384,0.010133,0.131069,0.018489,,84974.0,52544.0,0.618354,647.0,2293.0,0.0,3409.0,3404.0,2555.0,2137.0,418.0,5830.0,1118.0,59511.0,541.0,2293.0,0.0,128.0,28.0,1971.0,116.0,41555.0,7996.0,55524.0,4728.0,66235.927696,0.014112,859.0,144.0,73567.615385,0.013764,209.0,957.0,918.0,75939.107612,0.967988,0.0,144.0,24809.45,748207267.0,87.09,1905.0,46388.0,32.0,469460.0,441425.0,441425.0,162949500.0,1.33,332419.0
0613_grid_b13_single_phase_change__c13_two_stream_interleaved,0613_grid_b13_single_phase_change__c13_two_stream_interleaved,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,507246.0,317127.0,84839.0,861.0,96971.0,12676.0,47544.0,809.0,1977.0,1915.0,0.000159,1.5995,0.6252,0.010149,0.130719,0.017016,,84839.0,52486.0,0.618654,651.0,2292.0,0.0,3383.0,3378.0,2521.0,2119.0,402.0,5723.0,1122.0,59490.0,548.0,2292.0,0.0,127.0,26.0,1967.0,112.0,41455.0,7945.0,55516.0,4731.0,66985.243294,0.014231,869.0,146.0,73977.747837,0.012599,208.0,966.0,928.0,76229.765013,0.968639,0.0,146.0,25103.0,772944423.0,87.57,1915.0,46540.0,32.0,535137.0,507320.0,507320.0,158562500.0,1.45,349903.0
0614_grid_b13_single_phase_change__c14_temporal_burst_reuse,0614_grid_b13_single_phase_change__c14_temporal_burst_reuse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,465149.0,315229.0,84678.0,852.0,77753.0,12657.0,43676.0,798.0,1965.0,1904.0,0.000158,1.4756,0.6777,0.010062,0.162785,0.018271,,84678.0,52494.0,0.619925,645.0,2290.0,0.0,3388.0,3383.0,2515.0,2129.0,386.0,5593.0,1110.0,59465.0,547.0,2290.0,0.0,125.0,25.0,1967.0,107.0,22245.0,7932.0,55508.0,4725.0,66423.318243,0.017543,853.0,146.0,75347.116541,0.013783,209.0,948.0,912.0,76376.313025,0.968957,0.0,146.0,25240.15,773131743.0,87.39,1904.0,48173.0,32.0,492224.0,465223.0,465223.0,157613500.0,1.35,344445.0
0615_grid_b13_single_phase_change__c15_reverse_sequential,0615_grid_b13_single_phase_change__c15_reverse_sequential,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,423085.0,329762.0,84450.0,856.0,96906.0,12656.0,28459.0,789.0,1977.0,1915.0,0.000165,1.283,0.7794,0.010136,0.130601,0.027724,,84450.0,52315.0,0.619479,645.0,2288.0,0.0,3361.0,3356.0,2457.0,2116.0,341.0,5387.0,1118.0,59447.0,549.0,2288.0,0.0,123.0,27.0,1969.0,112.0,41403.0,7926.0,55503.0,4730.0,67018.365913,0.014251,870.0,149.0,75594.422053,0.020978,206.0,964.0,926.0,76393.994778,0.968639,0.0,149.0,25261.88,743326227.0,87.1,1915.0,48055.0,32.0,449602.0,423159.0,423159.0,164880500.0,1.35,313846.0
0616_grid_b13_single_phase_change__c16_block_sparse,0616_grid_b13_single_phase_change__c16_block_sparse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,517824.0,337257.0,108763.0,1033.0,97137.0,12647.0,49002.0,795.0,1960.0,1897.0,0.000169,1.5354,0.6513,0.009498,0.130198,0.016224,,108763.0,75864.0,0.697517,645.0,2282.0,0.0,3372.0,3367.0,2512.0,2109.0,403.0,7802.0,1294.0,81366.0,720.0,2282.0,0.0,117.0,28.0,1966.0,112.0,41661.0,7926.0,55476.0,4721.0,66764.326876,0.014032,852.0,144.0,74685.532075,0.012183,203.0,948.0,911.0,76861.360042,0.967857,0.0,144.0,25773.19,719977465.0,87.14,1897.0,47378.0,32.0,558034.0,517898.0,517898.0,168627500.0,1.48,350971.0
0617_grid_b13_single_phase_change__c17_zipf_like_hot_buckets,0617_grid_b13_single_phase_change__c17_zipf_like_hot_buckets,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,557634.0,625829.0,225072.0,6233.0,112666.0,12656.0,159585.0,804.0,1960.0,1896.0,0.000313,0.891,1.1223,0.027693,0.112332,0.005038,,225072.0,169127.0,0.751435,642.0,2290.0,0.0,3409.0,3405.0,2521.0,2121.0,400.0,119533.0,6497.0,81468.0,5925.0,2290.0,0.0,126.0,26.0,1967.0,109.0,57151.0,7935.0,55515.0,4721.0,66773.067083,0.012133,856.0,142.0,76509.949005,0.003716,201.0,954.0,915.0,76584.124473,0.967347,0.0,142.0,25440.66,387787060.0,86.81,1896.0,47440.0,32.0,1289465.0,557708.0,557708.0,312914000.0,2.75,202916.0
0618_grid_b13_single_phase_change__c18_producer_consumer_two_pointer,0618_grid_b13_single_phase_change__c18_producer_consumer_two_pointer,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,561612.0,362887.0,116990.0,868.0,97084.0,12649.0,82898.0,808.0,1970.0,1909.0,0.000181,1.5476,0.6462,0.007419,0.130289,0.009747,,116990.0,84600.0,0.723139,654.0,2299.0,0.0,3400.0,3395.0,2531.0,2134.0,397.0,5762.0,1132.0,80578.0,559.0,2299.0,0.0,134.0,24.0,1969.0,111.0,41524.0,7941.0,55560.0,4708.0,66597.117796,0.014081,856.0,143.0,75072.39604,0.007286,210.0,952.0,913.0,75798.061812,0.969036,0.0,143.0,24669.59,673357473.0,87.64,1909.0,47218.0,32.0,589291.0,561688.0,561688.0,181443000.0,1.62,345803.0
0619_grid_b13_single_phase_change__c19_matrix_diagonal_wavefront,0619_grid_b13_single_phase_change__c19_matrix_diagonal_wavefront,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,685751.0,1111296.0,174221.0,1151.0,98180.0,12651.0,102056.0,790.0,1965.0,1900.0,0.000556,0.6171,1.6206,0.006607,0.128855,0.007741,,174221.0,105280.0,0.60429,653.0,2294.0,0.0,3349.0,3345.0,2471.0,2136.0,335.0,16833.0,1410.0,125652.0,841.0,2294.0,0.0,130.0,26.0,1971.0,113.0,42631.0,7936.0,55549.0,4715.0,66838.98016,0.013923,856.0,141.0,74531.64557,0.005879,208.0,951.0,914.0,76525.526316,0.966921,0.0,141.0,25394.47,218843781.0,87.84,1900.0,47117.0,32.0,754945.0,685827.0,685827.0,555647500.0,2.85,241024.0
0620_grid_b13_single_phase_change__c20_hot_cold_phase_alternation,0620_grid_b13_single_phase_change__c20_hot_cold_phase_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,511439.0,430811.0,115075.0,864.0,97175.0,12647.0,66917.0,800.0,1970.0,1905.0,0.000215,1.1872,0.8424,0.007508,0.130147,0.011955,,115075.0,80101.0,0.696076,645.0,2295.0,0.0,3412.0,3407.0,2558.0,2137.0,421.0,5904.0,1127.0,79534.0,555.0,2295.0,0.0,131.0,26.0,1969.0,112.0,41641.0,7927.0,55534.0,4720.0,67057.716375,0.01417,866.0,143.0,75328.74875,0.008862,200.0,964.0,925.0,76516.272966,0.967005,0.0,143.0,25371.52,566003575.0,86.77,1905.0,46749.0,32.0,540076.0,511515.0,511515.0,215405000.0,1.59,321402.0
